userid,courseid,course,rating,강원도,경상북도,경상남도,전라북도,전라남도,충청도,제주도,경기도,서울,인천,대전,부산,광주,울산,대구,물,나무,역사문화,특색,맛집여행,호캉스,감성카페(프랜차이즈 제외),애견동반ㅇ,봄,여름,가을,겨울
4,265,"대전시청, 대전예술의 전당, 대전 시립미술관, 이응노미술관, 한밭수목원, 만년동 먹자거리",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
5,265,"대전시청, 대전예술의 전당, 대전 시립미술관, 이응노미술관, 한밭수목원, 만년동 먹자거리",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
6,265,"대전시청, 대전예술의 전당, 대전 시립미술관, 이응노미술관, 한밭수목원, 만년동 먹자거리",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
7,265,"대전시청, 대전예술의 전당, 대전 시립미술관, 이응노미술관, 한밭수목원, 만년동 먹자거리",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
1,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
2,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
3,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
4,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
5,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
6,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
7,266,"둔산시외버스터미널, 엑스포 시민광장, 한밭수목원, 대전시립연정국악원, 갑천 공공 바비큐장, 월평 먹자거리",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
1,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
2,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
3,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
4,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
5,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
6,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
7,267,"둔산선사유적지, 샘머리공원, 도산서원, 갤러리아, 한민시장, 로데오거리",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
3,268,"O-world, 목재문화체험장",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
4,268,"O-world, 목재문화체험장",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
5,268,"O-world, 목재문화체험장",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
6,268,"O-world, 목재문화체험장",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
7,268,"O-world, 목재문화체험장",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
3,269,"장태산휴양림, 숲체험 프로그램",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
4,269,"장태산휴양림, 숲체험 프로그램",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
5,269,"장태산휴양림, 숲체험 프로그램",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
6,269,"장태산휴양림, 숲체험 프로그램",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
7,269,"장태산휴양림, 숲체험 프로그램",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
1,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
4,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
5,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
6,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
7,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,270,"인천아트 플랫폼, 인천개항장 근대건축전시관, 인천개항박물관,대불호텔 중구 생활사전시관, 청일조계지 경계계단, 제물포구락부, 자유공원",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
4,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
5,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
6,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
7,271,"패루, 한중문화관, 청일조계지 경계계단, 삼국지벽화거리, 짜장면박물관, 송월동 동화마을",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
4,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
5,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
6,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
7,272,"월미공원(한국전통정원), 월미공원 전망대, 한국이민사 박물관, 월미테마파크, 월미도 선착장",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
2,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
4,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
5,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
6,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
7,273,"인천종합관광안내쇼, 인천 도시역사관, 트라이보울, 송도코마린 웨스트 보트하우스, 인천대교전망대, G타워, NC큐브 커낼워크, 송도코마린 이스트보트하우스, 송도 컨벤시아, 포스코타워-송도",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
1,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
2,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
3,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
4,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
5,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
6,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
7,274,"인천대교 기념관, BMW드라이빙 센터, 파라다이스 시티, 자기부상철도, 을왕리 왕산해수욕장, 왕산마리나, 삼목선착장, 백운산과 용궁사, 영종역사관, 영종씨사이드 파크",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
1,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
2,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
3,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
4,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
5,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
6,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
7,275,"정서진, 국립생물자원관, 시천가람터, 아라마루, 아라폭포, 수향원",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
2,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
3,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
4,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
5,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
6,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
7,276,"강화도 관광플랫폼, 조양방직(신문리 미술관), 소창체험관, 용흥궁, 대한성공회 강화성당, 고려궁지",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
1,277,쉐라톤 그랜드 인천호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,278,오크우드 프리미어 인천 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,279,경원재 앰배서더 인천,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,280,송도 센트럴 파크 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,281,오라카이 송도 파크 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,282,홀리데이 인 인천송도,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,283,베스트웨스턴 하버파크 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,284,그랜드 하얏트 인천,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,285,파라다이스 시티,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,286,네스트 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,287,베스트웨스턴 프리미어 인천 에어포트 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,288,골든튤립 인천공항 호텔&스위트,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,289,영종 스카이리조트,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,290,인터내셔널 호텔 영종(아베스트 프리미엄 호텔),8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,291,로얄 엠포리움 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,292,베스트웨스턴 인천로얄호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,293,스텔라 마리나 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,294,라마다 인천호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
1,295,골드코스트 호텔 인천,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,296,쉐라톤 그랜드 인천호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,297,오크우드 프리미어 인천 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,298,경원재 앰배서더 인천,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,299,송도 센트럴 파크 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,300,오라카이 송도 파크 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,301,홀리데이 인 인천송도,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,302,베스트웨스턴 하버파크 호텔,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,303,그랜드 하얏트 인천,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,304,파라다이스 시티,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,305,네스트 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,306,베스트웨스턴 프리미어 인천 에어포트 호텔,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,307,골든튤립 인천공항 호텔&스위트,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,308,영종 스카이리조트,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,309,인터내셔널 호텔 영종(아베스트 프리미엄 호텔),7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,310,로얄 엠포리움 호텔,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,311,베스트웨스턴 인천로얄호텔,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,312,스텔라 마리나 호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,313,라마다 인천호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
2,314,골드코스트 호텔 인천,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,315,쉐라톤 그랜드 인천호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,316,오크우드 프리미어 인천 호텔,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,317,경원재 앰배서더 인천,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,318,송도 센트럴 파크 호텔,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,319,오라카이 송도 파크 호텔,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,320,홀리데이 인 인천송도,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,321,베스트웨스턴 하버파크 호텔,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,322,그랜드 하얏트 인천,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,323,파라다이스 시티,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,324,네스트 호텔,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,325,베스트웨스턴 프리미어 인천 에어포트 호텔,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,326,골든튤립 인천공항 호텔&스위트,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,327,영종 스카이리조트,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,328,인터내셔널 호텔 영종(아베스트 프리미엄 호텔),7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,329,로얄 엠포리움 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,330,베스트웨스턴 인천로얄호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,331,스텔라 마리나 호텔,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,332,라마다 인천호텔,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
3,333,골드코스트 호텔 인천,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
4,334,쉐라톤 그랜드 인천호텔,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
4,335,오크우드 프리미어 인천 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
4,336,경원재 앰배서더 인천,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
4,337,송도 센트럴 파크 호텔,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
